林俊杰,#genre#
最美时光,http://em.21dtv.com/songs/60093566.mkv
最美中国人,http://em.21dtv.com/songs/60135635.mkv
在你之前我早已有了她,http://em.21dtv.com/songs/60079484.mkv
真情,http://em.21dtv.com/songs/60058145.mkv
长情(演唱会),http://em.21dtv.com/songs/60057597.mkv
真情人,http://em.21dtv.com/songs/60058171.mkv
自然反应,http://em.21dtv.com/songs/60089964.mkv
指日可待,http://em.21dtv.com/songs/60058785.mkv
终身大事,http://em.21dtv.com/songs/60114408.mkv
掌上明珠,http://em.21dtv.com/songs/60057628.mkv
走投无路,http://em.21dtv.com/songs/60065517.mkv
再听一次,http://em.21dtv.com/songs/60056986.mkv
造物弄人,http://em.21dtv.com/songs/60057325.mkv
醉温馨(演唱会),http://em.21dtv.com/songs/60060535.mkv
醉心,http://em.21dtv.com/songs/60060536.mkv
真想见到你,http://em.21dtv.com/songs/60058218.mkv
真戏假做,http://em.21dtv.com/songs/60123193.mkv
自行离开,http://em.21dtv.com/songs/60067822.mkv
只想一个人过,http://em.21dtv.com/songs/60112526.mkv
真心真意,http://em.21dtv.com/songs/60058269.mkv
这样爱了,http://em.21dtv.com/songs/60070238.mkv
只要你快乐,http://em.21dtv.com/songs/60070244.mkv
只因我是双鱼座,http://em.21dtv.com/songs/60121405.mkv
只要为我爱一天,http://em.21dtv.com/songs/60058539.mkv
终于相信,http://em.21dtv.com/songs/60086263.mkv
总有一首歌让你想起我,http://em.21dtv.com/songs/60101933.mkv
终于拥有,http://em.21dtv.com/songs/60059051.mkv
自在(无原唱),http://em.21dtv.com/songs/60059800.mkv
珍珠(演唱会),http://em.21dtv.com/songs/60058017.mkv
站在村口的妈妈,http://em.21dtv.com/songs/60057511.mkv
住在通州,http://em.21dtv.com/songs/60136584.mkv

李荣浩,#genre#
哎呀,http://em.21dtv.com/songs/60108581.mkv
拜拜,http://em.21dtv.com/songs/60100161.mkv
爸爸妈妈,http://em.21dtv.com/songs/60118690.mkv
不搭,http://em.21dtv.com/songs/60106953.mkv
不将就,http://em.21dtv.com/songs/60111169.mkv
不留,http://em.21dtv.com/songs/60109438.mkv
不说,http://em.21dtv.com/songs/60158470.mkv
出卖,http://em.21dtv.com/songs/60121783.mkv
成长之重量,http://em.21dtv.com/songs/60156388.mkv
大太阳,http://em.21dtv.com/songs/60121784.mkv
都一样,http://em.21dtv.com/songs/60100163.mkv
耳朵,http://em.21dtv.com/songs/60164728.mkv
二三十,http://em.21dtv.com/songs/60107797.mkv
歌谣,http://em.21dtv.com/songs/60145236.mkv
后裔,http://em.21dtv.com/songs/60147425.mkv
戒烟,http://em.21dtv.com/songs/60148164.mkv
就这样,http://em.21dtv.com/songs/60138835.mkv
快让我在雪地上撒点儿野,http://em.21dtv.com/songs/60107799.mkv
李白,http://em.21dtv.com/songs/60153688.mkv
李白(DJ啊纹 Mix),http://em.21dtv.com/songs/50000173.mkv
两个人,http://em.21dtv.com/songs/60085385.mkv
老街,http://em.21dtv.com/songs/60156389.mkv
蓝绿,http://em.21dtv.com/songs/60096812.mkv
落俗,http://em.21dtv.com/songs/60106955.mkv
流行歌曲,http://em.21dtv.com/songs/60119670.mkv
模特,http://em.21dtv.com/songs/60107800.mkv
满座,http://em.21dtv.com/songs/60118689.mkv
嗯,http://em.21dtv.com/songs/60137734.mkv
女孩,http://em.21dtv.com/songs/60121785.mkv
念念又不忘,http://em.21dtv.com/songs/60158363.mkv
年少有为,http://em.21dtv.com/songs/60161568.mkv
你要的爱,http://em.21dtv.com/songs/60155033.mkv
贫穷或富有,http://em.21dtv.com/songs/60161909.mkv
裙姊,http://em.21dtv.com/songs/60143563.mkv
如果有一天,http://em.21dtv.com/songs/60145234.mkv
山路十八弯,http://em.21dtv.com/songs/60133639.mkv
天黑还很远,http://em.21dtv.com/songs/60112798.mkv
太坦白,http://em.21dtv.com/songs/60119669.mkv
我看着你的时候,http://em.21dtv.com/songs/60145235.mkv
王牌冤家,http://em.21dtv.com/songs/60158364.mkv
宛若新生,http://em.21dtv.com/songs/60111996.mkv
我知道是你,http://em.21dtv.com/songs/60164751.mkv
小芳,http://em.21dtv.com/songs/60109439.mkv
小黄,http://em.21dtv.com/songs/60111170.mkv
喜剧之王,http://em.21dtv.com/songs/60105991.mkv
心里面,http://em.21dtv.com/songs/60121786.mkv
香水,http://em.21dtv.com/songs/60148337.mkv
心世界,http://em.21dtv.com/songs/60135379.mkv
笑忘书,http://em.21dtv.com/songs/60108583.mkv
行走的力量,http://em.21dtv.com/songs/60111998.mkv
一定能做到,http://em.21dtv.com/songs/60118720.mkv
雨花石,http://em.21dtv.com/songs/60133640.mkv
有理想,http://em.21dtv.com/songs/60118688.mkv
有一个姑娘,http://em.21dtv.com/songs/60100162.mkv
张家明和婉君,http://em.21dtv.com/songs/60163306.mkv
祝你幸福,http://em.21dtv.com/songs/60146411.mkv
自拍,http://em.21dtv.com/songs/60107801.mkv
作曲家,http://em.21dtv.com/songs/60103375.mkv
指上花,http://em.21dtv.com/songs/60129299.mkv

刘若英,#genre#
爱你的每个故事,http://em.21dtv.com/songs/60007855.mkv
爱你一万年(演唱会),http://em.21dtv.com/songs/60074410.mkv
爱人说话,http://em.21dtv.com/songs/60008583.mkv
彼得潘,http://em.21dtv.com/songs/60144832.mkv
半路,http://em.21dtv.com/songs/60104842.mkv
别人,http://em.21dtv.com/songs/60010673.mkv
傍晚,http://em.21dtv.com/songs/60110039.mkv
不朽,http://em.21dtv.com/songs/60079959.mkv
成全,http://em.21dtv.com/songs/60012565.mkv
当爱在靠近,http://em.21dtv.com/songs/60014500.mkv
到处乱走,http://em.21dtv.com/songs/60014728.mkv
倒带(演唱会),http://em.21dtv.com/songs/60075127.mkv
打了一把锁匙给你,http://em.21dtv.com/songs/60087424.mkv
打了一把钥匙给你,http://em.21dtv.com/songs/60013800.mkv
对面男生的房间,http://em.21dtv.com/songs/60016025.mkv
多傻,http://em.21dtv.com/songs/60016186.mkv
多少遗憾,http://em.21dtv.com/songs/60090724.mkv
风和日丽,http://em.21dtv.com/songs/60017303.mkv
flying,http://em.21dtv.com/songs/60001725.mkv
光,http://em.21dtv.com/songs/60019270.mkv
孤寂,http://em.21dtv.com/songs/60018905.mkv
阁楼(演唱会),http://em.21dtv.com/songs/60018415.mkv
很爱很爱你,http://em.21dtv.com/songs/60020635.mkv
很爱很爱你(演唱会),http://em.21dtv.com/songs/60020634.mkv
蝴蝶,http://em.21dtv.com/songs/60021237.mkv
黄昏以后天亮之前,http://em.21dtv.com/songs/60087426.mkv
花季未了,http://em.21dtv.com/songs/60021406.mkv
海恋,http://em.21dtv.com/songs/60151521.mkv
后来(演唱会),http://em.21dtv.com/songs/60021104.mkv
候鸟,http://em.21dtv.com/songs/60021128.mkv
还是一样,http://em.21dtv.com/songs/60019637.mkv
换我先吻你,http://em.21dtv.com/songs/60090728.mkv
回心转意,http://em.21dtv.com/songs/60022223.mkv
i believe,http://em.21dtv.com/songs/60002432.mkv
it must be,http://em.21dtv.com/songs/60002975.mkv
决定,http://em.21dtv.com/songs/60022628.mkv
决定(双语种),http://em.21dtv.com/songs/60024778.mkv
简单爱,http://em.21dtv.com/songs/60023250.mkv
经过,http://em.21dtv.com/songs/60072090.mkv
九斤姑娘之我格祖父会起早,http://em.21dtv.com/songs/60067136.mkv
静静坐着,http://em.21dtv.com/songs/60024269.mkv
距离,http://em.21dtv.com/songs/60089683.mkv
给你,http://em.21dtv.com/songs/60018488.mkv
继续,http://em.21dtv.com/songs/60087425.mkv
继续 给十五岁的自己,http://em.21dtv.com/songs/60022762.mkv
就像我,http://em.21dtv.com/songs/60024660.mkv
孔雀姑娘,http://em.21dtv.com/songs/60103127.mkv
开始的那句话,http://em.21dtv.com/songs/60025011.mkv
口香糖,http://em.21dtv.com/songs/60025535.mkv
绿岛小夜曲,http://em.21dtv.com/songs/60028155.mkv
绿岛小夜曲(演唱会),http://em.21dtv.com/songs/60028155.mkv
两个世界,http://em.21dtv.com/songs/60092368.mkv
轮回到下一世,http://em.21dtv.com/songs/60028013.mkv
落跑新娘,http://em.21dtv.com/songs/60149526.mkv
LRY,http://em.21dtv.com/songs/60164317.mkv
玫瑰天空(演唱会),http://em.21dtv.com/songs/60028957.mkv
美丽单身女人,http://em.21dtv.com/songs/60029147.mkv
秘密,http://em.21dtv.com/songs/60083341.mkv
明年此时,http://em.21dtv.com/songs/60030118.mkv
梦童(演唱会),http://em.21dtv.com/songs/60029648.mkv
你不要送花给我,http://em.21dtv.com/songs/60067273.mkv
年华,http://em.21dtv.com/songs/60032620.mkv
念念,http://em.21dtv.com/songs/60110040.mkv
你确定吗,http://em.21dtv.com/songs/60031952.mkv
男人的皮衣,http://em.21dtv.com/songs/60030963.mkv
你说的对(演唱会),http://em.21dtv.com/songs/60032254.mkv
那天,http://em.21dtv.com/songs/60030775.mkv
你有没有深爱过,http://em.21dtv.com/songs/60126659.mkv
陪伴者,http://em.21dtv.com/songs/60115729.mkv
蒲公英(演唱会),http://em.21dtv.com/songs/60033706.mkv
轻,http://em.21dtv.com/songs/60034795.mkv
亲爱的路人,http://em.21dtv.com/songs/60077175.mkv
牵绊,http://em.21dtv.com/songs/60034191.mkv
如何让你懂,http://em.21dtv.com/songs/60037010.mkv
人之初,http://em.21dtv.com/songs/60036501.mkv
说,http://em.21dtv.com/songs/60040330.mkv
十二月三日 北京,http://em.21dtv.com/songs/60038947.mkv
收割,http://em.21dtv.com/songs/60090729.mkv
说话,http://em.21dtv.com/songs/60039595.mkv
什么时候(演唱会),http://em.21dtv.com/songs/60038417.mkv
十年(演唱会),http://em.21dtv.com/songs/60077603.mkv
说你永远都不离开我,http://em.21dtv.com/songs/60040408.mkv
生日快乐,http://em.21dtv.com/songs/60038611.mkv
姗姗来迟,http://em.21dtv.com/songs/60037703.mkv
似水年华,http://em.21dtv.com/songs/60039354.mkv
四月天,http://em.21dtv.com/songs/60040712.mkv
听!是谁在唱歌,http://em.21dtv.com/songs/60042504.mkv
太爱出色的你,http://em.21dtv.com/songs/60150806.mkv
坦白(演唱会),http://em.21dtv.com/songs/60041457.mkv
跳车,http://em.21dtv.com/songs/60080225.mkv
她的温柔,http://em.21dtv.com/songs/60041150.mkv
透明,http://em.21dtv.com/songs/60042910.mkv
听说,http://em.21dtv.com/songs/60042567.mkv
天使恋人,http://em.21dtv.com/songs/60042062.mkv
同桌�你,http://em.21dtv.com/songs/60042723.mkv
为爱痴狂,http://em.21dtv.com/songs/60043794.mkv
我不想念,http://em.21dtv.com/songs/60044878.mkv
我曾爱过一个男孩,http://em.21dtv.com/songs/60044941.mkv
我的敌人,http://em.21dtv.com/songs/60099812.mkv
我懂了,http://em.21dtv.com/songs/60115030.mkv
我等你,http://em.21dtv.com/songs/60045382.mkv
我的失败与伟大,http://em.21dtv.com/songs/60045209.mkv
我的世界因为有你,http://em.21dtv.com/songs/60090727.mkv
我的眼前的幸福(演唱会),http://em.21dtv.com/songs/60045327.mkv
我敢在你怀里孤独,http://em.21dtv.com/songs/60112547.mkv
我很好,http://em.21dtv.com/songs/60045559.mkv
我就是这样,http://em.21dtv.com/songs/60090726.mkv
忘了,http://em.21dtv.com/songs/60043578.mkv
未来的关系,http://em.21dtv.com/songs/60044249.mkv
我们没有在一起,http://em.21dtv.com/songs/60045910.mkv
无人岛,http://em.21dtv.com/songs/60169925.mkv
我什么都不要,http://em.21dtv.com/songs/60046057.mkv
我深深期待,http://em.21dtv.com/songs/60046055.mkv
熊,http://em.21dtv.com/songs/60051484.mkv
幸福不是情歌,http://em.21dtv.com/songs/60079961.mkv
幸福的路,http://em.21dtv.com/songs/60051267.mkv
幸福就是,http://em.21dtv.com/songs/60084276.mkv
相看两不厌,http://em.21dtv.com/songs/60115031.mkv
训练,http://em.21dtv.com/songs/60051859.mkv
心里有数,http://em.21dtv.com/songs/60050350.mkv
心跳的证明,http://em.21dtv.com/songs/60170040.mkv
写信回家,http://em.21dtv.com/songs/60116597.mkv
越爱越美丽,http://em.21dtv.com/songs/60056578.mkv
一辈子的孤单,http://em.21dtv.com/songs/60052765.mkv
油菜花儿黄,http://em.21dtv.com/songs/60087069.mkv
一次幸福的机会,http://em.21dtv.com/songs/60052819.mkv
yes i do,http://em.21dtv.com/songs/60082407.mkv
一个有爱的地方,http://em.21dtv.com/songs/60053122.mkv
原来,http://em.21dtv.com/songs/60055922.mkv
原来你也在这里,http://em.21dtv.com/songs/60055957.mkv
一路走下去,http://em.21dtv.com/songs/60115727.mkv
阴谋,http://em.21dtv.com/songs/60090730.mkv
遗忘的城市,http://em.21dtv.com/songs/60054062.mkv
遗忘的都回来了,http://em.21dtv.com/songs/60080226.mkv
一弯冷月照宫墙,http://em.21dtv.com/songs/60089728.mkv
左岸,http://em.21dtv.com/songs/60087423.mkv
长大,http://em.21dtv.com/songs/60057568.mkv
知道不知道,http://em.21dtv.com/songs/60058652.mkv
直接,http://em.21dtv.com/songs/60058739.mkv
最亮的星光,http://em.21dtv.com/songs/60089173.mkv
怎能,http://em.21dtv.com/songs/60090725.mkv
祝你好运,http://em.21dtv.com/songs/60059363.mkv
栀子花,http://em.21dtv.com/songs/60058696.mkv

蓝心羽,#genre#
1000个太阳,http://em.21dtv.com/songs/60102394.mkv
4chords,http://em.21dtv.com/songs/60062624.mkv
爱不爱,http://em.21dtv.com/songs/60112026.mkv
爱车爱房没有错,http://em.21dtv.com/songs/60118399.mkv
爱的信念,http://em.21dtv.com/songs/60131728.mkv
爱过的心,http://em.21dtv.com/songs/60167343.mkv
阿罗咧,http://em.21dtv.com/songs/60066769.mkv
爱了痛了笑了哭,http://em.21dtv.com/songs/60145645.mkv
爱情没有对与错,http://em.21dtv.com/songs/60157015.mkv
爱上你是错还是对,http://em.21dtv.com/songs/60061012.mkv
爱是信仰,http://em.21dtv.com/songs/60110307.mkv
爱怎说起,http://em.21dtv.com/songs/60107112.mkv
爱之醉,http://em.21dtv.com/songs/60103114.mkv
败部,http://em.21dtv.com/songs/60129859.mkv
蹦蹦蹦,http://em.21dtv.com/songs/60163215.mkv
爸爸给的坚强,http://em.21dtv.com/songs/60091378.mkv
宝贝嫁给我吧,http://em.21dtv.com/songs/60145642.mkv
不敢哭,http://em.21dtv.com/songs/60070543.mkv
布谷鸟,http://em.21dtv.com/songs/60074816.mkv
白桦林,http://em.21dtv.com/songs/60088052.mkv
不可能错地你,http://em.21dtv.com/songs/60011189.mkv
不老情歌,http://em.21dtv.com/songs/60099862.mkv
毕业婚礼式,http://em.21dtv.com/songs/60146049.mkv
碧玉簪-三盖衣,http://em.21dtv.com/songs/60010442.mkv
沉淀,http://em.21dtv.com/songs/60012498.mkv
吃定你,http://em.21dtv.com/songs/60109197.mkv
残留的诺言,http://em.21dtv.com/songs/60106618.mkv
诚实爱过,http://em.21dtv.com/songs/60012586.mkv
刺猬,http://em.21dtv.com/songs/60112025.mkv
残雪,http://em.21dtv.com/songs/60117815.mkv
春雨,http://em.21dtv.com/songs/60143539.mkv
darling,http://em.21dtv.com/songs/60066632.mkv
稻草人,http://em.21dtv.com/songs/60082814.mkv
滴答,http://em.21dtv.com/songs/60108636.mkv
等价交换,http://em.21dtv.com/songs/60124345.mkv
等你诉情怀,http://em.21dtv.com/songs/60137709.mkv
打起节拍跳起舞,http://em.21dtv.com/songs/60119710.mkv
当秋天遇上秋天,http://em.21dtv.com/songs/60014586.mkv
道听涂说,http://em.21dtv.com/songs/60119715.mkv
斗鱼,http://em.21dtv.com/songs/60015748.mkv
等一个人,http://em.21dtv.com/songs/60104248.mkv
everything,http://em.21dtv.com/songs/60001578.mkv
房间1501,http://em.21dtv.com/songs/60070665.mkv
分手秋天,http://em.21dtv.com/songs/60165491.mkv
改变自己,http://em.21dtv.com/songs/60017845.mkv
跟我走,http://em.21dtv.com/songs/60127765.mkv
海边的告白,http://em.21dtv.com/songs/60148854.mkv
回到你面前,http://em.21dtv.com/songs/60119707.mkv
红黄蓝白紫(演唱会),http://em.21dtv.com/songs/60020871.mkv
后会有期,http://em.21dtv.com/songs/60137705.mkv
胡椒与盐,http://em.21dtv.com/songs/60021208.mkv
患难好兄弟,http://em.21dtv.com/songs/60083077.mkv
还我绿色家园,http://em.21dtv.com/songs/60155325.mkv
花影,http://em.21dtv.com/songs/60119880.mkv
I WILL BE A LRIGHT,http://em.21dtv.com/songs/60136034.mkv
旧巢,http://em.21dtv.com/songs/60137707.mkv
简单我喜欢,http://em.21dtv.com/songs/60066060.mkv
简单 我喜欢,http://em.21dtv.com/songs/60076036.mkv
就当作从来没有爱过我,http://em.21dtv.com/songs/60103113.mkv
寂寞的时候想起我,http://em.21dtv.com/songs/60137706.mkv
寂寞啦啦啦,http://em.21dtv.com/songs/60022894.mkv
绝望蚂蚁,http://em.21dtv.com/songs/60106619.mkv
口袋里的练习曲,http://em.21dtv.com/songs/60105165.mkv
快乐生活快乐你我,http://em.21dtv.com/songs/60157007.mkv
可能,http://em.21dtv.com/songs/60070844.mkv
恋爱世纪,http://em.21dtv.com/songs/60095309.mkv
灵魂记忆,http://em.21dtv.com/songs/60136313.mkv
浪花一朵朵,http://em.21dtv.com/songs/60026220.mkv
流浪的子弹,http://em.21dtv.com/songs/60133410.mkv
啦啦啦,http://em.21dtv.com/songs/60025927.mkv
啦啦啦(演唱会),http://em.21dtv.com/songs/60025924.mkv
Losing You,http://em.21dtv.com/songs/60112023.mkv
老婆你是我心中的玫瑰,http://em.21dtv.com/songs/60145646.mkv
泪眼,http://em.21dtv.com/songs/60026552.mkv
梦红颜,http://em.21dtv.com/songs/60105648.mkv
妈妈,http://em.21dtv.com/songs/60167342.mkv
美美的贵州,http://em.21dtv.com/songs/60163875.mkv
茗人禅心,http://em.21dtv.com/songs/60126662.mkv
Mr Weather Man,http://em.21dtv.com/songs/60139325.mkv
没事洗洗早点睡,http://em.21dtv.com/songs/60137708.mkv
没有绝对,http://em.21dtv.com/songs/60165082.mkv
明珠,http://em.21dtv.com/songs/60166057.mkv
你的格林我的童话,http://em.21dtv.com/songs/60152893.mkv
你的绝情伤害了谁,http://em.21dtv.com/songs/60110278.mkv
奈何缘浅,http://em.21dtv.com/songs/60167341.mkv
你就是我的唯一,http://em.21dtv.com/songs/60103111.mkv
你看到的我是蓝色的,http://em.21dtv.com/songs/60031846.mkv
那年的夏天,http://em.21dtv.com/songs/60102395.mkv
那年今日,http://em.21dtv.com/songs/60136571.mkv
女人是用来疼爱的,http://em.21dtv.com/songs/60103112.mkv
你是我的天你是我的地,http://em.21dtv.com/songs/60167004.mkv
你最牛,http://em.21dtv.com/songs/60086740.mkv
怕,http://em.21dtv.com/songs/60152731.mkv
陪伴父亲,http://em.21dtv.com/songs/60157010.mkv
平凡的梦,http://em.21dtv.com/songs/60110024.mkv
陪你说说话,http://em.21dtv.com/songs/60145647.mkv
普天同庆,http://em.21dtv.com/songs/60077104.mkv
亲爱的自己,http://em.21dtv.com/songs/60069726.mkv
清尘浊水,http://em.21dtv.com/songs/60165987.mkv
情歌不老(故事情节),http://em.21dtv.com/songs/60101288.mkv
请关掉手提电话,http://em.21dtv.com/songs/60126493.mkv
奇妙,http://em.21dtv.com/songs/60033953.mkv
千面兽,http://em.21dtv.com/songs/60161750.mkv
亲亲我的黄土地,http://em.21dtv.com/songs/60077185.mkv
情人的玫瑰,http://em.21dtv.com/songs/60165492.mkv
前世今生,http://em.21dtv.com/songs/60114813.mkv
其实我也怕,http://em.21dtv.com/songs/60112024.mkv
让我嫉妒,http://em.21dtv.com/songs/60124134.mkv
善待你的前女友,http://em.21dtv.com/songs/60125704.mkv
生命之不能承受,http://em.21dtv.com/songs/60038583.mkv
碎片,http://em.21dtv.com/songs/60072432.mkv
舒适的牢笼,http://em.21dtv.com/songs/60071133.mkv
说散就散,http://em.21dtv.com/songs/60132246.mkv
私游,http://em.21dtv.com/songs/60083847.mkv
说走就走,http://em.21dtv.com/songs/60040443.mkv
桃花岛,http://em.21dtv.com/songs/60041564.mkv
痛快的哭一场吧,http://em.21dtv.com/songs/60114814.mkv
淘气包,http://em.21dtv.com/songs/60163777.mkv
天堂的来信,http://em.21dtv.com/songs/60119708.mkv
晚安,http://em.21dtv.com/songs/60163776.mkv
我不很爱你了,http://em.21dtv.com/songs/60044767.mkv
我不再怕,http://em.21dtv.com/songs/60044920.mkv
我的母亲,http://em.21dtv.com/songs/60157008.mkv
我的心血换来你的冷血,http://em.21dtv.com/songs/60062678.mkv
晚风吹暖了我的心,http://em.21dtv.com/songs/60043229.mkv
Where Do We Go,http://em.21dtv.com/songs/60131572.mkv
我坚信,http://em.21dtv.com/songs/60145644.mkv
无可取代,http://em.21dtv.com/songs/60129258.mkv
为了你(演唱会),http://em.21dtv.com/songs/60078078.mkv
我们是亲兄弟,http://em.21dtv.com/songs/60119709.mkv
我们是永远的好兄弟,http://em.21dtv.com/songs/60145643.mkv
我没有,http://em.21dtv.com/songs/60045737.mkv
为你疯魔,http://em.21dtv.com/songs/60138475.mkv
外婆的澎湖湾,http://em.21dtv.com/songs/60124133.mkv
五千年,http://em.21dtv.com/songs/60072585.mkv
五千年(演唱会),http://em.21dtv.com/songs/60065151.mkv
为什么就这样分手,http://em.21dtv.com/songs/60111424.mkv
新的梦想,http://em.21dtv.com/songs/60119711.mkv
心的希望,http://em.21dtv.com/songs/60072640.mkv
幸福老百姓,http://em.21dtv.com/songs/60147401.mkv
幸福来的时候,http://em.21dtv.com/songs/60078920.mkv
幸福向圆,http://em.21dtv.com/songs/60068879.mkv
习惯想你,http://em.21dtv.com/songs/60165490.mkv
献给冥王星的歌,http://em.21dtv.com/songs/60119302.mkv
小树,http://em.21dtv.com/songs/60049749.mkv
心上毛尖,http://em.21dtv.com/songs/60144829.mkv
学习雷锋好榜样,http://em.21dtv.com/songs/60072677.mkv
星星说爱,http://em.21dtv.com/songs/60147181.mkv
相信自己,http://em.21dtv.com/songs/60157009.mkv
许愿,http://em.21dtv.com/songs/60165396.mkv
下雨天,http://em.21dtv.com/songs/60048346.mkv
小叶子,http://em.21dtv.com/songs/60157105.mkv
越爱越美,http://em.21dtv.com/songs/60056575.mkv
一辈子的幸福,http://em.21dtv.com/songs/60079077.mkv
原创歌曲,http://em.21dtv.com/songs/60091311.mkv
月光(演唱会),http://em.21dtv.com/songs/60061863.mkv
勇敢的傻瓜,http://em.21dtv.com/songs/60065387.mkv
英国冬天不下雨,http://em.21dtv.com/songs/60054406.mkv
涯甘愿,http://em.21dtv.com/songs/60051879.mkv
以后,http://em.21dtv.com/songs/60110281.mkv
以后以后,http://em.21dtv.com/songs/60119714.mkv
一加一不再等于我和你,http://em.21dtv.com/songs/60146074.mkv
一见钟情的感受,http://em.21dtv.com/songs/60103915.mkv
鸳梦,http://em.21dtv.com/songs/60126663.mkv
圆梦在星厨,http://em.21dtv.com/songs/60162401.mkv
与你白头,http://em.21dtv.com/songs/60148266.mkv
一声高歌一生爱,http://em.21dtv.com/songs/60157005.mkv
缘森泰我的爱,http://em.21dtv.com/songs/60165653.mkv
因为你,http://em.21dtv.com/songs/60054242.mkv
因为有你,http://em.21dtv.com/songs/60054297.mkv
余罪,http://em.21dtv.com/songs/60125196.mkv
一早约定,http://em.21dtv.com/songs/60129481.mkv
雨之组曲,http://em.21dtv.com/songs/60127127.mkv
主啊差遣我,http://em.21dtv.com/songs/60119705.mkv
最爱的痛,http://em.21dtv.com/songs/60168506.mkv
在春风里,http://em.21dtv.com/songs/60162065.mkv
最动听的情话是票买好了,http://em.21dtv.com/songs/60169819.mkv
重复,http://em.21dtv.com/songs/60112757.mkv
祝福你,http://em.21dtv.com/songs/60059319.mkv
祝福有情人,http://em.21dtv.com/songs/60059340.mkv
中国火起来,http://em.21dtv.com/songs/60136289.mkv
中国梦七彩梦,http://em.21dtv.com/songs/60138083.mkv
中国字,http://em.21dtv.com/songs/60155323.mkv
中国中国,http://em.21dtv.com/songs/60145641.mkv
在合肥我们一起长大,http://em.21dtv.com/songs/60168591.mkv
再见北京,http://em.21dtv.com/songs/60163775.mkv
竹篱笆,http://em.21dtv.com/songs/60065500.mkv
藏羚羊的悲伤,http://em.21dtv.com/songs/60155324.mkv
咱们工人有力量,http://em.21dtv.com/songs/60079493.mkv
至少还有你,http://em.21dtv.com/songs/60058814.mkv
做我的新娘,http://em.21dtv.com/songs/60117264.mkv
只为人民谋幸福,http://em.21dtv.com/songs/60157006.mkv
只为人民谋幸福(演唱会),http://em.21dtv.com/songs/60065485.mkv
主我寻求你,http://em.21dtv.com/songs/60119706.mkv
重新的走,http://em.21dtv.com/songs/60103361.mkv
真心真意谢谢你,http://em.21dtv.com/songs/60058275.mkv
自由灵魂,http://em.21dtv.com/songs/60071544.mkv
自由泳,http://em.21dtv.com/songs/60148725.mkv

老于,#genre#
爱不等于一起,http://em.21dtv.com/songs/60006979.mkv
阿楚姑娘,http://em.21dtv.com/songs/60128103.mkv
爱的感觉,http://em.21dtv.com/songs/60007212.mkv
爱的供养,http://em.21dtv.com/songs/60099574.mkv
爱得好狼狈,http://em.21dtv.com/songs/60069172.mkv
爱的记忆,http://em.21dtv.com/songs/60007264.mkv
爱的伤痕累累,http://em.21dtv.com/songs/60100223.mkv
爱过了伤过了,http://em.21dtv.com/songs/60123072.mkv
爱来了,http://em.21dtv.com/songs/60007688.mkv
安妮,http://em.21dtv.com/songs/60157055.mkv
爱你的心,http://em.21dtv.com/songs/60007873.mkv
爱你更多(演唱会),http://em.21dtv.com/songs/60074403.mkv
angella,http://em.21dtv.com/songs/60000277.mkv
爱你想你忘记你,http://em.21dtv.com/songs/60154468.mkv
爱你依然,http://em.21dtv.com/songs/60125720.mkv
爱情的期限,http://em.21dtv.com/songs/60082508.mkv
爱情风雨,http://em.21dtv.com/songs/60156997.mkv
爱情港口,http://em.21dtv.com/songs/60063893.mkv
爱情结束得伤(舞曲版),http://em.21dtv.com/songs/60008272.mkv
爱情苦果,http://em.21dtv.com/songs/60063898.mkv
爱情四季,http://em.21dtv.com/songs/60008396.mkv
爱情网语,http://em.21dtv.com/songs/60084841.mkv
爱人就是我,http://em.21dtv.com/songs/60008571.mkv
爱上火柴的香烟,http://em.21dtv.com/songs/60126505.mkv
爱上你是我一生的宿命,http://em.21dtv.com/songs/60169126.mkv
爱上你这个无情的人,http://em.21dtv.com/songs/60065809.mkv
爱无界,http://em.21dtv.com/songs/60008954.mkv
爱在港岸,http://em.21dtv.com/songs/60112165.mkv
爱着你,http://em.21dtv.com/songs/60009231.mkv
不爱我就离开我,http://em.21dtv.com/songs/60010976.mkv
爸爸妈妈放心吧,http://em.21dtv.com/songs/60086444.mkv
把悲伤留给自己,http://em.21dtv.com/songs/60091500.mkv
崩溃,http://em.21dtv.com/songs/60062568.mkv
别来纠缠我,http://em.21dtv.com/songs/60112799.mkv
斑马,http://em.21dtv.com/songs/60150800.mkv
不能怪,http://em.21dtv.com/songs/60074747.mkv
被男人伤过的女人,http://em.21dtv.com/songs/60114428.mkv
不如不爱,http://em.21dtv.com/songs/60104798.mkv
别傻了,http://em.21dtv.com/songs/60151021.mkv
别说你要走,http://em.21dtv.com/songs/60010704.mkv
不谈寂寞,http://em.21dtv.com/songs/60103859.mkv
别忘了咱爸妈,http://em.21dtv.com/songs/60164683.mkv
霸王虞情,http://em.21dtv.com/songs/60169012.mkv
不想和你说再见,http://em.21dtv.com/songs/60074770.mkv
不想又想(演唱会),http://em.21dtv.com/songs/60082668.mkv
不要拒绝我爱你,http://em.21dtv.com/songs/60126035.mkv
不要让我苦苦等太久,http://em.21dtv.com/songs/60135627.mkv
不要为分手找个理由,http://em.21dtv.com/songs/60166432.mkv
博状元,http://em.21dtv.com/songs/60145496.mkv
初,http://em.21dtv.com/songs/60169013.mkv
宠爱我,http://em.21dtv.com/songs/60125723.mkv
